NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME,PARENT,LEVEL_NUMBER,OFFICIAL_LEVEL_NAME,count
Boa Vista,PORT_BRABV,ALL#WORLD#SOAME#BRA#PORT_BRABV,false,NaN,PORT_TERMINAL,BRA,1.0,PORT_TERMINAL,2
Rostov,PORT_RUROV,ALL#WORLD#EUR#RUS#PORT_RUROV,false,NaN,PORT_TERMINAL,RUS,1.0,PORT_TERMINAL,2
Rostov,ROST,ALL#WORLD#EUR#RUS#ROST,false,NaN,CITY,RUS,1.0,REPUBLIC,2
Izmail,IZMAI,ALL#WORLD#EUR#UKR#SOUKR#ODESAO#IZMAI,false,NaN,CITY,UKR,3.0,CITY,2
Izmail,PORT_UAIZM,ALL#WORLD#EUR#UKR#PORT_UAIZM,false,NaN,PORT_TERMINAL,UKR,1.0,PORT_TERMINAL,2
Trostyanka,TROSTY,ALL#WORLD#EUR#RUS#SOUFD#VOLFS#TROSTY,false,NaN,CITY,RUS,3.0,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Trostyanka,PORT_TROSTY,ALL#WORLD#EUR#RUS#PORT_TROSTY,false,NaN,PORT_TERMINAL,RUS,1.0,PORT_TERMINAL,2
Xinyang,XINYANG,ALL#WORLD#ASIA#CHN#HENAN#XINYANG,false,NaN,CITY,CHN,2.0,PREFECTURE-LEVEL DIVISION,2
Xinyang,PORT_CNING,ALL#WORLD#ASIA#CHN#PORT_CNING,false,NaN,PORT_TERMINAL,CHN,1.0,PORT_TERMINAL,2
Sao Borja,SBJRI,ALL#WORLD#SOAME#BRA#BRASO#RIOGS#SBJRI,false,NaN,CITY,BRA,3.0,CITY,2
Sao Borja,PORT_BRSBA,ALL#WORLD#SOAME#BRA#PORT_BRSBA,false,NaN,PORT_TERMINAL,BRA,1.0,PORT_TERMINAL,2
Bandirma,PORT_TRBDM,ALL#WORLD#ASIA#TUR#PORT_TRBDM,false,NaN,PORT_TERMINAL,TUR,1.0,PORT_TERMINAL,2
Bandirma,BANDIRMA,ALL#WORLD#ASIA#TUR#BANDIRMA,false,NaN,CITY,TUR,1.0,PROVINCE,2
Mizushima,PORT_JPMIZ,ALL#WORLD#ASIA#JPN#PORT_JPMIZ,false,NaN,PORT_TERMINAL,JPN,1.0,PORT_TERMINAL,2
Mizushima,PORT_MIZU,ALL#WORLD#ASIA#JPN#PORT_MIZU,false,NaN,CITY,JPN,1.0,PREFECTURE,2
Venice,ITH35,ALL#WORLD#EUR#ITA#ITH#ITH3#ITH35,false,NaN,DEPARTMENT,ITA,3.0,MUNICIPALITY,2
Venice,VENICE,ALL#WORLD#EUR#ITA#VENICE,false,NaN,CITY,ITA,1.0,REGION,2
Miesbach,DE21F,ALL#WORLD#EUR#DEU#DE2#DE21#DE21F,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Miesbach,MIESBACH---GER,ALL#WORLD#EUR#DEU#BAVAR#MIESBACH---GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
New Mangalore Port,PORT_INNML,ALL#WORLD#ASIA#IND#PORT_INNML,false,NaN,PORT_TERMINAL,IND,1.0,PORT_TERMINAL,2
New Mangalore Port,NMANG,ALL#WORLD#ASIA#IND#WESTI#KARNA#NMANG,false,NaN,CITY,IND,3.0,DISTRICT,2
Martinique,MTQ,ALL#WORLD#EUR#FRA#OVERS#MTQ,false,NaN,STATE,FRA,2.0,DEPARTMENT,3
Martinique,FRY20,ALL#WORLD#EUR#FRA#FRY#FRY2#FRY20,false,NaN,DEPARTMENT,FRA,3.0,ARRONDISSEMENT,3
Martinique,FRY2,ALL#WORLD#EUR#FRA#FRY#FRY2,false,NaN,REGION,FRA,2.0,DEPARTMENT,3
Ardahan,TRA24,ALL#WORLD#ASIA#TUR#TRA#TRA2#TRA24,false,NaN,DEPARTMENT,TUR,3.0,DEPARTMENT,2
Ardahan,ARDAHAN,ALL#WORLD#ASIA#TUR#ARDAHAN,false,NaN,STATE,TUR,1.0,PROVINCE,2
Sassnitz,SASSN,ALL#WORLD#EUR#DEU#MECKL#SASSN,false,NaN,CITY,DEU,2.0,DISTRICT,2
Sassnitz,PORT_DESAS,ALL#WORLD#EUR#DEU#PORT_DESAS,false,NaN,PORT_TERMINAL,DEU,1.0,PORT_TERMINAL,2
Goulette,PORT_TNLGO,ALL#WORLD#AFR#TUN#PORT_TNLGO,false,NaN,PORT_TERMINAL,TUN,1.0,PORT_TERMINAL,2
Goulette,GOULETT,ALL#WORLD#AFR#TUN#TUNIS#GOULETT,false,NaN,CITY,TUN,2.0,DELEGATION,2
Piedmont,ITPIE,ALL#WORLD#EUR#ITA#ITNW#ITPIE,false,NaN,STATE,ITA,2.0,PROVINCE,2
Piedmont,ITC1,ALL#WORLD#EUR#ITA#ITC#ITC1,false,NaN,REGION,ITA,2.0,PROVINCE,2
Naples,NAPLE,ALL#WORLD#EUR#ITA#ITAS#ITCAM#NAPLE,false,NaN,CITY,ITA,3.0,MUNICIPALITY,2
Naples,ITF33,ALL#WORLD#EUR#ITA#ITF#ITF3#ITF33,false,NaN,DEPARTMENT,ITA,3.0,MUNICIPALITY,2
Central Hungary,HUN_CENT,ALL#WORLD#EUR#HUN#HUN_CENT,false,NaN,NATIONAL_REGION,HUN,1.0,CAPITAL CITY,2
Central Hungary,HU1,ALL#WORLD#EUR#HUN#HU1,false,NaN,NATIONAL_REGION,HUN,1.0,CAPITAL CITY,2
Tetyushi,PORT_TETYUSHI,ALL#WORLD#EUR#RUS#PORT_TETYUSHI,false,NaN,PORT_TERMINAL,RUS,1.0,PORT_TERMINAL,2
Tetyushi,TETYUSHI,ALL#WORLD#EUR#RUS#VOLFD#TATFS#TETYUSHI,false,NaN,CITY,RUS,3.0,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Abruzzo,ITABR,ALL#WORLD#EUR#ITA#ITAS#ITABR,false,NaN,STATE,ITA,2.0,PROVINCE,2
Abruzzo,ITF1,ALL#WORLD#EUR#ITA#ITF#ITF1,false,NaN,REGION,ITA,2.0,PROVINCE,2
Hunedoara,HUNE,ALL#WORLD#EUR#ROU#HUNE,false,NaN,CITY,ROU,1.0,MUNICIPALITY,2
Hunedoara,RO423,ALL#WORLD#EUR#ROU#RO4#RO42#RO423,false,NaN,DEPARTMENT,ROU,3.0,DEPARTMENT,2
Dobrich,PORT_BGDOD,ALL#WORLD#EUR#BGR#PORT_BGDOD,false,NaN,PORT_TERMINAL,BGR,1.0,PORT_TERMINAL,3
Dobrich,DOBRICH,ALL#WORLD#EUR#BGR#DOBRICH,false,NaN,CITY,BGR,1.0,REGION,3
Dobrich,BG332,ALL#WORLD#EUR#BGR#BG3#BG33#BG332,false,NaN,DEPARTMENT,BGR,3.0,DEPARTMENT,3
Podlaskie,PL84,ALL#WORLD#EUR#POL#PL8#PL84,false,NaN,REGION,POL,2.0,COUNTY,2
Podlaskie,POLPL,ALL#WORLD#EUR#POL#POLPL,false,NaN,REGION,POL,1.0,VOIVODSHIP,2
Zolotaya Balka,PORT_UAZOL,ALL#WORLD#EUR#UKR#PORT_UAZOL,false,NaN,PORT_TERMINAL,UKR,1.0,PORT_TERMINAL,2
Zolotaya Balka,ZOLOT,ALL#WORLD#EUR#UKR#ZOLOT,false,NaN,CITY,UKR,1.0,CITY,2
Dahme-Spreewald,DE406,ALL#WORLD#EUR#DEU#DE4#DE40#DE406,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Dahme-Spreewald,DAHME-SPREEWALD---GER,ALL#WORLD#EUR#DEU#BRAND#DAHME-SPREEWALD---GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
Bontang,BONTANG,ALL#WORLD#ASIA#IDN#BONTANG,false,NaN,CITY,IDN,1.0,GEOGRAPHICAL UNIT,2
Bontang,PORT_IDBXT,ALL#WORLD#ASIA#IDN#PORT_IDBXT,false,NaN,PORT_TERMINAL,IDN,1.0,PORT_TERMINAL,2
La Spezia,ITC34,ALL#WORLD#EUR#ITA#ITC#ITC3#ITC34,false,NaN,DEPARTMENT,ITA,3.0,MUNICIPALITY,2
La Spezia,SPEZIA,ALL#WORLD#EUR#ITA#SPEZIA,false,NaN,CITY,ITA,1.0,REGION,2
Sete,SETE,ALL#WORLD#EUR#FRA#SETE,false,NaN,CITY,FRA,1.0,METROPOLITAN REGION,2
Sete,PORT_FRSET,ALL#WORLD#EUR#FRA#PORT_FRSET,false,NaN,PORT_TERMINAL,FRA,1.0,PORT_TERMINAL,2
Southwest Pass,SWPASS,ALL#WORLD#NOAME#USA#DELTA#LOUIS#SWPASS,false,NaN,REGION,USA,3.0,REGION,2
Southwest Pass,PORT_USSW8,ALL#WORLD#NOAME#USA#PORT_USSW8,false,NaN,PORT_TERMINAL,USA,1.0,PORT_TERMINAL,2
Calabria,ITCAL,ALL#WORLD#EUR#ITA#ITAS#ITCAL,false,NaN,STATE,ITA,2.0,PROVINCE,2
Calabria,ITF6,ALL#WORLD#EUR#ITA#ITF#ITF6,false,NaN,REGION,ITA,2.0,PROVINCE,2
Volgodonsk,VOLGODON,ALL#WORLD#EUR#RUS#SOUFD#ROSFS#VOLGODON,false,NaN,CITY,RUS,3.0,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Volgodonsk,PORT_RUVLK,ALL#WORLD#EUR#RUS#PORT_RUVLK,false,NaN,PORT_TERMINAL,RUS,1.0,PORT_TERMINAL,2
Bremen,DE5,ALL#WORLD#EUR#DEU#DE5,false,NaN,NATIONAL_REGION,DEU,1.0,STATE,2
Bremen,DE50,ALL#WORLD#EUR#DEU#DE5#DE50,false,NaN,REGION,DEU,2.0,DISTRICT,2
Prignitz,PRIGNITZ---GER,ALL#WORLD#EUR#DEU#BRAND#PRIGNITZ---GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
Prignitz,DE40F,ALL#WORLD#EUR#DEU#DE4#DE40#DE40F,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Orlovsky,PORT_ORLOVSKY,ALL#WORLD#EUR#RUS#PORT_ORLOVSKY,false,NaN,PORT_TERMINAL,RUS,1.0,PORT_TERMINAL,2
Orlovsky,ORLOVSKY,ALL#WORLD#EUR#RUS#SOUFD#ROSFS#ORLOVSKY,false,NaN,CITY,RUS,3.0,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Tuapse,TUAPS,ALL#WORLD#EUR#RUS#SOUFD#KRAFS#TUAPS,false,NaN,CITY,RUS,3.0,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Tuapse,PORT_RUTUA,ALL#WORLD#EUR#RUS#PORT_RUTUA,false,NaN,PORT_TERMINAL,RUS,1.0,PORT_TERMINAL,2
Uno,UNO,ALL#WORLD#ASIA#JPN#UNO,false,NaN,CITY,JPN,1.0,PREFECTURE,2
Uno,PORT_JPUNO,ALL#WORLD#ASIA#JPN#PORT_JPUNO,false,NaN,PORT_TERMINAL,JPN,1.0,PORT_TERMINAL,2
Port of Changjiangkou,PORT_CJK,ALL#WORLD#ASIA#CHN#PORT_CJK,false,NaN,CITY,CHN,1.0,MUNICIPALITY,2
Port of Changjiangkou,PORT_CNCJK,ALL#WORLD#ASIA#CHN#PORT_CNCJK,false,NaN,PORT_TERMINAL,CHN,1.0,PORT_TERMINAL,2
Guadeloupe,GLP,ALL#WORLD#EUR#FRA#OVERS#GLP,false,NaN,STATE,FRA,2.0,DEPARTMENT,3
Guadeloupe,FRY10,ALL#WORLD#EUR#FRA#FRY#FRY1#FRY10,false,NaN,DEPARTMENT,FRA,3.0,ARRONDISSEMENT,3
Guadeloupe,FRY1,ALL#WORLD#EUR#FRA#FRY#FRY1,false,NaN,REGION,FRA,2.0,DEPARTMENT,3
Koper,KOPER,ALL#WORLD#EUR#SVN#SLVNL#KOPER,false,NaN,CITY,SVN,2.0,CITY,2
Koper,PORT_SIKOP,ALL#WORLD#EUR#SVN#PORT_SIKOP,false,NaN,PORT_TERMINAL,SVN,1.0,PORT_TERMINAL,2
Mykolaiv,MYKOC,ALL#WORLD#EUR#UKR#SOUKR#MYKOL#MYKOC,false,NaN,CITY,UKR,3.0,CITY,2
Mykolaiv,PORT_UANLV,ALL#WORLD#EUR#UKR#PORT_UANLV,false,NaN,PORT_TERMINAL,UKR,1.0,PORT_TERMINAL,2
Denmark,DNK,ALL#WORLD#EUR#DNK,false,NaN,COUNTRY,Europe,0.0,COUNTRY,2
Denmark,DK0,ALL#WORLD#EUR#DNK#DK0,false,NaN,NATIONAL_REGION,DNK,1.0,REGION,2
Neuwied,NEUWIED--GER,ALL#WORLD#EUR#DEU#RHINE#NEUWIED--GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
Neuwied,DEB18,ALL#WORLD#EUR#DEU#DEB#DEB1#DEB18,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Acajutla,PORT_SVAQJ,ALL#WORLD#NOAME#SLV#PORT_SVAQJ,false,NaN,PORT_TERMINAL,SLV,1.0,PORT_TERMINAL,2
Acajutla,ACAJ,ALL#WORLD#NOAME#SLV#SSNT#ACAJ,false,NaN,CITY,SLV,2.0,MUNICIPALITY,2
Davao,DAVAO,ALL#WORLD#ASIA#PHL#DAVAO,false,NaN,CITY,PHL,1.0,REGION,2
Davao,PORT_PHDVO,ALL#WORLD#ASIA#PHL#PORT_PHDVO,false,NaN,PORT_TERMINAL,PHL,1.0,PORT_TERMINAL,2
Ishwardi,PORT_ISHWARDI,ALL#WORLD#ASIA#BGD#PORT_ISHWARDI,false,NaN,PORT_TERMINAL,BGD,1.0,PORT_TERMINAL,2
Ishwardi,ISHWARDI,ALL#WORLD#ASIA#BGD#ISHWARDI,false,NaN,CITY,BGD,1.0,DIVISION,2
Tulcea,RO225,ALL#WORLD#EUR#ROU#RO2#RO22#RO225,false,NaN,DEPARTMENT,ROU,3.0,DEPARTMENT,2
Tulcea,TULC,ALL#WORLD#EUR#ROU#TULC,false,NaN,CITY,ROU,1.0,MUNICIPALITY,2
Northeastern,MK007,ALL#WORLD#EUR#MKD#MK0#MK00#MK007,false,NaN,DEPARTMENT,MKD,3.0,DEPARTMENT,2
Northeastern,BG33,ALL#WORLD#EUR#BGR#BG3#BG33,false,NaN,REGION,BGR,2.0,MUNICIPALITY,2
Split,SPLIT,ALL#WORLD#EUR#HRV#SPLIT,false,NaN,CITY,HRV,1.0,CITY,2
Split,PORT_HRSPU,ALL#WORLD#EUR#HRV#PORT_HRSPU,false,NaN,PORT_TERMINAL,HRV,1.0,PORT_TERMINAL,2
Jambi,PORT_IDDJB,ALL#WORLD#ASIA#IDN#PORT_IDDJB,false,NaN,PORT_TERMINAL,IDN,1.0,PORT_TERMINAL,2
Jambi,JAMBI,ALL#WORLD#ASIA#IDN#JAMBI,false,NaN,CITY,IDN,1.0,GEOGRAPHICAL UNIT,2
San Lorenzo,SLZAR,ALL#WORLD#SOAME#ARG#PAMAR#SAFPA#SLZAR,false,NaN,CITY,ARG,3.0,CITY,2
San Lorenzo,PORT_ARSLO,ALL#WORLD#SOAME#ARG#PORT_ARSLO,false,NaN,PORT_TERMINAL,ARG,1.0,PORT_TERMINAL,2
Sao Paulo,SAOP,ALL#WORLD#SOAME#BRA#SAOP,false,NaN,CITY,BRA,1.0,FEDERAL DISTRICT,2
Sao Paulo,PORT_BRSAO,ALL#WORLD#SOAME#BRA#PORT_BRSAO,false,NaN,PORT_TERMINAL,BRA,1.0,PORT_TERMINAL,2
Fukui,FUK,ALL#WORLD#ASIA#JPN#FUK,false,NaN,CITY,JPN,1.0,PREFECTURE,2
Fukui,PORT_JPFKJ,ALL#WORLD#ASIA#JPN#PORT_JPFKJ,false,NaN,PORT_TERMINAL,JPN,1.0,PORT_TERMINAL,2
"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",TR71,ALL#WORLD#ASIA#TUR#TR7#TR71,false,NaN,REGION,TUR,2.0,DISTRICT,2
"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",TUR_KIR_AKS_NIG,ALL#WORLD#ASIA#TUR#TUR_KIR_AKS_NIG,false,NaN,REGION,TUR,1.0,PROVINCE,2
King Fahad Industrial Port,PORT_JUBAIL,ALL#WORLD#ASIA#SAU#PORT_JUBAIL,false,NaN,CITY,SAU,1.0,REGION,2
King Fahad Industrial Port,PORT_SAYBI,ALL#WORLD#ASIA#SAU#PORT_SAYBI,false,NaN,PORT_TERMINAL,SAU,1.0,PORT_TERMINAL,2
Albacete,ALBACETE,ALL#WORLD#EUR#ESP#SPCMA#ALBACETE,false,NaN,CITY,ESP,2.0,PROVINCE,2
Albacete,ES421,ALL#WORLD#EUR#ESP#ES4#ES42#ES421,false,NaN,DEPARTMENT,ESP,3.0,COMARCA,2
Franche-Comté,FRANC,ALL#WORLD#EUR#FRA#EASTF#FRANC,false,NaN,STATE,FRA,2.0,DEPARTMENT,2
Franche-Comté,FRC2,ALL#WORLD#EUR#FRA#FRC#FRC2,false,NaN,REGION,FRA,2.0,DEPARTMENT,2
Iceland,ISL,ALL#WORLD#EUR#ISL,false,NaN,COUNTRY,Europe,0.0,COUNTRY,3
Iceland,IS00,ALL#WORLD#EUR#ISL#IS0#IS00,false,NaN,REGION,ISL,2.0,COUNTY,3
Iceland,IS0,ALL#WORLD#EUR#ISL#IS0,false,NaN,NATIONAL_REGION,ISL,1.0,REGION,3
Batam,PORT_IDBTH,ALL#WORLD#ASIA#IDN#PORT_IDBTH,false,NaN,PORT_TERMINAL,IDN,1.0,PORT_TERMINAL,2
Batam,BATAM,ALL#WORLD#ASIA#IDN#BATAM,false,NaN,CITY,IDN,1.0,GEOGRAPHICAL UNIT,2
Mariveles,MARIV,ALL#WORLD#ASIA#PHL#MARIV,false,NaN,CITY,PHL,1.0,REGION,2
Mariveles,PORT_PHMVS,ALL#WORLD#ASIA#PHL#PORT_PHMVS,false,NaN,PORT_TERMINAL,PHL,1.0,PORT_TERMINAL,2
Grays Harbor WA,PORT_USGHC,ALL#WORLD#NOAME#USA#PORT_USGHC,false,NaN,PORT_TERMINAL,USA,1.0,PORT_TERMINAL,2
Grays Harbor WA,GHBWA,ALL#WORLD#NOAME#USA#PACIF#WASHI#GHBWA,false,NaN,CITY,USA,3.0,CITY,2
Uwajima,PORT_JPUWA,ALL#WORLD#ASIA#JPN#PORT_JPUWA,false,NaN,PORT_TERMINAL,JPN,1.0,PORT_TERMINAL,2
Uwajima,UWAJ,ALL#WORLD#ASIA#JPN#UWAJ,false,NaN,CITY,JPN,1.0,PREFECTURE,2
Westwego LA,WWGLA,ALL#WORLD#NOAME#USA#DELTA#LOUIS#WWGLA,false,NaN,CITY,USA,3.0,CITY,2
Westwego LA,PORT_USWWO,ALL#WORLD#NOAME#USA#PORT_USWWO,false,NaN,PORT_TERMINAL,USA,1.0,PORT_TERMINAL,2
Yanbu,PORT_SAYNB,ALL#WORLD#ASIA#SAU#PORT_SAYNB,false,NaN,PORT_TERMINAL,SAU,1.0,PORT_TERMINAL,2
Yanbu,YANKSA,ALL#WORLD#ASIA#SAU#YANKSA,false,NaN,CITY,SAU,1.0,REGION,2
Aden,PORT_ADEN,ALL#WORLD#ASIA#YEM#PORT_ADEN,false,NaN,CITY,YEM,1.0,MUNICIPALITY,2
Aden,PORT_YEADE,ALL#WORLD#ASIA#YEM#PORT_YEADE,false,NaN,PORT_TERMINAL,YEM,1.0,PORT_TERMINAL,2
Svishtov,SVISHTOV,ALL#WORLD#EUR#BGR#SVISHTOV,false,NaN,CITY,BGR,1.0,REGION,2
Svishtov,PORT_BGSVZ,ALL#WORLD#EUR#BGR#PORT_BGSVZ,false,NaN,PORT_TERMINAL,BGR,1.0,PORT_TERMINAL,2
Tsuruga,TSUR,ALL#WORLD#ASIA#JPN#TSUR,false,NaN,CITY,JPN,1.0,PREFECTURE,2
Tsuruga,PORT_JPTRG,ALL#WORLD#ASIA#JPN#PORT_JPTRG,false,NaN,PORT_TERMINAL,JPN,1.0,PORT_TERMINAL,2
Fos-sur-Mer,FOSSM,ALL#WORLD#EUR#FRA#MEDIT#PROVE#FOSSM,false,NaN,CITY,FRA,3.0,ARRONDISSEMENT,2
Fos-sur-Mer,PORT_FRCOU,ALL#WORLD#EUR#FRA#PORT_FRCOU,false,NaN,PORT_TERMINAL,FRA,1.0,PORT_TERMINAL,2
Biberach,DE146,ALL#WORLD#EUR#DEU#DE1#DE14#DE146,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Biberach,BIBERACH---GER,ALL#WORLD#EUR#DEU#BADEW#BIBERACH---GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
Talbotville ON,TALON,ALL#WORLD#NOAME#CAN#ONTAR#TALON,false,NaN,CITY,CAN,2.0,CENSUS DIVISION,2
Talbotville ON,PORT_CATAL,ALL#WORLD#NOAME#CAN#PORT_CATAL,false,NaN,PORT_TERMINAL,CAN,1.0,PORT_TERMINAL,2
Mauban,PORT_PHMAU,ALL#WORLD#ASIA#PHL#PORT_PHMAU,false,NaN,PORT_TERMINAL,PHL,1.0,PORT_TERMINAL,2
Mauban,QUEZON_MAUBAN,ALL#WORLD#ASIA#PHL#QUEZON#QUEZON_MAUBAN,false,NaN,CITY,PHL,2.0,MUNICIPALITY,2
Siirt,SIIRT,ALL#WORLD#ASIA#TUR#SIIRT,false,NaN,STATE,TUR,1.0,PROVINCE,2
Siirt,TRC34,ALL#WORLD#ASIA#TUR#TRC#TRC3#TRC34,false,NaN,DEPARTMENT,TUR,3.0,DEPARTMENT,2
Sakata,SAKA,ALL#WORLD#ASIA#JPN#SAKA,false,NaN,CITY,JPN,1.0,PREFECTURE,2
Sakata,PORT_JPSKT,ALL#WORLD#ASIA#JPN#PORT_JPSKT,false,NaN,PORT_TERMINAL,JPN,1.0,PORT_TERMINAL,2
Cyprus,CYP,ALL#WORLD#ASIA#CYP,false,NaN,COUNTRY,Asia,0.0,COUNTRY,4
Cyprus,CY000,ALL#WORLD#ASIA#CYP#CY0#CY00#CY000,false,NaN,DEPARTMENT,CYP,3.0,DEPARTMENT,4
Cyprus,CY0,ALL#WORLD#ASIA#CYP#CY0,false,NaN,NATIONAL_REGION,CYP,1.0,DISTRICT,4
Cyprus,CY00,ALL#WORLD#ASIA#CYP#CY0#CY00,false,NaN,REGION,CYP,2.0,REGION,4
Buenos Aires,BUAPA,ALL#WORLD#SOAME#ARG#PAMAR#BUAPA,false,NaN,STATE,ARG,2.0,DEPARTMENT,2
Buenos Aires,PORT_ARBUE,ALL#WORLD#SOAME#ARG#PORT_ARBUE,false,NaN,PORT_TERMINAL,ARG,1.0,PORT_TERMINAL,2
Tuscany,ITTUS,ALL#WORLD#EUR#ITA#ITAC#ITTUS,false,NaN,STATE,ITA,2.0,PROVINCE,2
Tuscany,ITI1,ALL#WORLD#EUR#ITA#ITI#ITI1,false,NaN,REGION,ITA,2.0,PROVINCE,2
Salvador,PORT_BRSSA,ALL#WORLD#SOAME#BRA#PORT_BRSSA,false,NaN,PORT_TERMINAL,BRA,1.0,PORT_TERMINAL,2
Salvador,SALVA,ALL#WORLD#SOAME#BRA#BRACW#BAHIA#SALVA,false,NaN,CITY,BRA,3.0,CITY,2
Agder,NO092,ALL#WORLD#EUR#NOR#NO0#NO09#NO092,false,NaN,DEPARTMENT,NOR,3.0,BOROUGH,2
Agder,NOR_AGDER,ALL#WORLD#EUR#NOR#NOR_AGDER,false,NaN,REGION,NOR,1.0,ARCTIC REGION,2
Assis,PORT_BRABL,ALL#WORLD#SOAME#BRA#PORT_BRABL,false,NaN,PORT_TERMINAL,BRA,1.0,PORT_TERMINAL,2
Assis,ASSIS,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#ASSIS,false,NaN,CITY,BRA,3.0,CITY,2
Osterholz,DE936,ALL#WORLD#EUR#DEU#DE9#DE93#DE936,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Osterholz,OSTERHOLZ-GER,ALL#WORLD#EUR#DEU#LOWSA#OSTERHOLZ-GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
"Kastamonu, Çankırı, Sinop",TUR_KAS_CAN_SIN,ALL#WORLD#ASIA#TUR#TUR_KAS_CAN_SIN,false,NaN,REGION,TUR,1.0,PROVINCE,2
"Kastamonu, Çankırı, Sinop",TR82,ALL#WORLD#ASIA#TUR#TR8#TR82,false,NaN,REGION,TUR,2.0,DISTRICT,2
Occitanie,FRJ,ALL#WORLD#EUR#FRA#FRJ,false,NaN,NATIONAL_REGION,FRA,1.0,METROPOLITAN REGION,2
Occitanie,OCCITANIE,ALL#WORLD#EUR#FRA#OCCITANIE,false,NaN,REGION,FRA,1.0,METROPOLITAN REGION,2
Montenegro,MNE,ALL#WORLD#EUR#MNE,false,NaN,COUNTRY,Europe,0.0,COUNTRY,4
Montenegro,ME0,ALL#WORLD#EUR#MNE#ME0,false,NaN,NATIONAL_REGION,MNE,1.0,MUNICIPALITY,4
Montenegro,ME000,ALL#WORLD#EUR#MNE#ME0#ME00#ME000,false,NaN,DEPARTMENT,MNE,3.0,DEPARTMENT,4
Montenegro,ME00,ALL#WORLD#EUR#MNE#ME0#ME00,false,NaN,REGION,MNE,2.0,REGION,4
Drujba,PORT_DRUJBA,ALL#WORLD#EUR#BGR#PORT_DRUJBA,false,NaN,PORT_TERMINAL,BGR,1.0,PORT_TERMINAL,2
Drujba,DRUJBA,ALL#WORLD#EUR#BGR#DRUJBA,false,NaN,CITY,BGR,1.0,REGION,2
Biscay,ES213,ALL#WORLD#EUR#ESP#ES2#ES21#ES213,false,NaN,DEPARTMENT,ESP,3.0,COMARCA,2
Biscay,BISCAY,ALL#WORLD#EUR#ESP#BISCAY,false,NaN,NATIONAL_REGION,ESP,1.0,AUTONOMOUS COMMUNITY,2
Açu,ACU,ALL#WORLD#SOAME#BRA#BRACW#RIOGN#ACU,false,NaN,CITY,BRA,3.0,CITY,2
Açu,PORT_BRACX,ALL#WORLD#SOAME#BRA#PORT_BRACX,false,NaN,PORT_TERMINAL,BRA,1.0,PORT_TERMINAL,2
Skaw,PORT_SKAW,ALL#WORLD#EUR#DNK#PORT_SKAW,false,NaN,CITY,DNK,1.0,REGION,2
Skaw,PORT_DKSKW,ALL#WORLD#EUR#DNK#PORT_DKSKW,false,NaN,PORT_TERMINAL,DNK,1.0,PORT_TERMINAL,2
Trier,DEB2,ALL#WORLD#EUR#DEU#DEB#DEB2,false,NaN,REGION,DEU,2.0,DISTRICT,2
Trier,DEU_TRIER,ALL#WORLD#EUR#DEU#DEU_TRIER,false,NaN,CITY,DEU,1.0,STATE,2
Van,VAN,ALL#WORLD#ASIA#TUR#VAN,false,NaN,STATE,TUR,1.0,PROVINCE,2
Van,TRB21,ALL#WORLD#ASIA#TUR#TRB#TRB2#TRB21,false,NaN,DEPARTMENT,TUR,3.0,DEPARTMENT,2
Tarahan,TARAHAN,ALL#WORLD#ASIA#IDN#TARAHAN,false,NaN,CITY,IDN,1.0,GEOGRAPHICAL UNIT,2
Tarahan,PORT_IDTRH,ALL#WORLD#ASIA#IDN#PORT_IDTRH,false,NaN,PORT_TERMINAL,IDN,1.0,PORT_TERMINAL,2
Dachau,DACHAU---GER,ALL#WORLD#EUR#DEU#BAVAR#DACHAU---GER,false,NaN,TERRITORY,DEU,2.0,DISTRICT,2
Dachau,DE217,ALL#WORLD#EUR#DEU#DE2#DE21#DE217,false,NaN,DEPARTMENT,DEU,3.0,MUNICIPALITY,2
Nemuro,PORT_JPNEM,ALL#WORLD#ASIA#JPN#PORT_JPNEM,false,NaN,PORT_TERMINAL,JPN,1.0,PORT_TERMINAL,2
Nemuro,NEMURO,ALL#WORLD#ASIA#JPN#NEMURO,false,NaN,CITY,JPN,1.0,PREFECTURE,2
