NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME
Marked Tree AR,MARAR,ALL#WORLD#NOAME#USA#DELTA#ARKAN#MARAR,false,,CITY
Marland OK,MAROK,ALL#WORLD#NOAME#USA#SOPLA#OKLAH#MAROK,false,,CITY
Marlin WA,MARWA,ALL#WORLD#NOAME#USA#PACIF#WASHI#MARWA,false,,CITY
Marshall MN,MARMN,ALL#WORLD#NOAME#USA#WECB#MINNE#MARMN,false,,CITY
Marshall MO,MARMO,ALL#WORLD#NOAME#USA#WECB#MISSO#MARMO,false,,CITY
Marston MO,MASMO,ALL#WORLD#NOAME#USA#WECB#MISSO#MASMO,false,,CITY
Martin SD,MATSD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#MATSD,false,,CITY
Martin TN,MARTN,ALL#WORLD#NOAME#USA#APPAL#TENNE#MARTN,false,,CITY
Marvell AR,MAVAR,ALL#WORLD#NOAME#USA#DELTA#ARKAN#MAVAR,false,,CITY
Marysville KS,MAYKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MAYKS,false,,CITY
Marysville OH,MAYOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#MAYOH,false,,CITY
Maryville MO,MAYMO,ALL#WORLD#NOAME#USA#WECB#MISSO#MAYMO,false,,CITY
Maumee OH,MAUOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#MAUOH,false,,CITY
Max ND,MAXND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#MAXND,false,,CITY
Mayfield KY,MAYKY,ALL#WORLD#NOAME#USA#APPAL#KENTU#MAYKY,false,,CITY
Maynard MN,MAYMN,ALL#WORLD#NOAME#USA#WECB#MINNE#MAYMN,false,,CITY
McGregor ON,MCGON,ALL#WORLD#NOAME#CAN#ONTAR#MCGON,false,,CITY
McLaughlin SD,MCLSD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#MCLSD,false,,CITY
Mccanna ND,MCCND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#MCCND,false,,CITY
Mcclure OH,MCCOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#MCCOH,false,,CITY
Mccomb OH,MCOOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#MCOOH,false,,CITY
Mccune KS,MCCKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MCCKS,false,,CITY
Mccutchenville OH,MCUOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#MCUOH,false,,CITY
Mcpherson KS,MCPKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MCPKS,false,,CITY
Mcville ND,MCVND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#MCVND,false,,CITY
Meade KS,MEAKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MEAKS,false,,CITY
Meadville MO,MEAMO,ALL#WORLD#NOAME#USA#WECB#MISSO#MEAMO,false,,CITY
Mechanicsburg OH,MECOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#MECOH,false,,CITY
Medway OH,MEDOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#MEDOH,false,,CITY
Mellette SD,MELSD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#MELSD,false,,CITY
Melrose NM,MELNM,ALL#WORLD#NOAME#USA#MOUNT#NEWME#MELNM,false,,CITY
Melvern KS,MELKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MELKS,false,,CITY
Mendon MO,MENMO,ALL#WORLD#NOAME#USA#WECB#MISSO#MENMO,false,,CITY
Menlo KS,MENKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MENKS,false,,CITY
Meriden KS,MERKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MERKS,false,,CITY
Meridian ID,MERID,ALL#WORLD#NOAME#USA#MOUNT#IDAHO#MERID,false,,CITY
Metamora OH,METOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#METOH,false,,CITY
Mexico MO,MEXMO,ALL#WORLD#NOAME#USA#WECB#MISSO#MEXMO,false,,CITY
Middlefield OH,MIDOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#MIDOH,false,,CITY
Midland SD,MIDSD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#MIDSD,false,,CITY
Midville GA,MIDGA,ALL#WORLD#NOAME#USA#SOEAS#GEORG#MIDGA,false,,CITY
Milan MN,MILMN,ALL#WORLD#NOAME#USA#WECB#MINNE#MILMN,false,,CITY
Milan MO,MILMO,ALL#WORLD#NOAME#USA#WECB#MISSO#MILMO,false,,CITY
Milbank SD,MILSD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#MILSD,false,,CITY
Milford UT,MILUT,ALL#WORLD#NOAME#USA#MOUNT#UTAH#MILUT,false,,CITY
Miller SD,MIESD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#MIESD,false,,CITY
Milnor ND,MILND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#MILND,false,,CITY
Milroy MN,MIRMN,ALL#WORLD#NOAME#USA#WECB#MINNE#MIRMN,false,,CITY
Bangladesh,BGD,ALL#WORLD#ASIA#BGD,false,,COUNTRY
Milton KS,MILKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MILKS,false,,CITY
Milton ND,MITND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#MITND,false,,CITY
Miltonvale KS,MITKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MITKS,false,,CITY
Milverton ON,MILON,ALL#WORLD#NOAME#CAN#ONTAR#MILON,false,,CITY
Mina SD,MINSD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#MINSD,false,,CITY
Minneapolis KS,MINKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MINKS,false,,CITY
Minneola KS,MIEKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MIEKS,false,,CITY
Minneota MN,MIEMN,ALL#WORLD#NOAME#USA#WECB#MINNE#MIEMN,false,,CITY
Minnesota Lake MN,MIAMN,ALL#WORLD#NOAME#USA#WECB#MINNE#MIAMN,false,,CITY
Minot ND,MINND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#MINND,false,,CITY
Minster OH,MINOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#MINOH,false,,CITY
Minto ND,MIOND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#MIOND,false,,CITY
Mitchell ON,MITON,ALL#WORLD#NOAME#CAN#ONTAR#MITON,false,,CITY
Mitchell SD,MITSD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#MITSD,false,,CITY
Mobile AL,MOBAL,ALL#WORLD#NOAME#USA#SOEAS#ALABA#MOBAL,false,,CITY
Mohall ND,MOHND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#MOHND,false,,CITY
Monkton ON,MONON,ALL#WORLD#NOAME#CAN#ONTAR#MONON,false,,CITY
Monroeville OH,MONOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#MONOH,false,,CITY
Montevideo MN,MONMN,ALL#WORLD#NOAME#USA#WECB#MINNE#MONMN,false,,CITY
Montezuma KS,MONKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MONKS,false,,CITY
Montgomery AL,MONAL,ALL#WORLD#NOAME#USA#SOEAS#ALABA#MONAL,false,,CITY
Montgomery MN,MOGMN,ALL#WORLD#NOAME#USA#WECB#MINNE#MOGMN,false,,CITY
Montpelier OH,MOTOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#MOTOH,false,,CITY
Montrose SD,MONSD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#MONSD,false,,CITY
Moore MT,MOOMT,ALL#WORLD#NOAME#USA#NOPLA#MONTA#MOOMT,false,,CITY
Mooreton ND,MOOND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#MOOND,false,,CITY
Moorhead MN,MOOMN,ALL#WORLD#NOAME#USA#WECB#MINNE#MOOMN,false,,CITY
Morden MB,MORMB,ALL#WORLD#NOAME#CAN#MANIT#MORMB,false,,CITY
Morgan MN,MORMN,ALL#WORLD#NOAME#USA#WECB#MINNE#MORMN,false,,CITY
Morganville KS,MORKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MORKS,false,,CITY
Morland KS,MOLKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MOLKS,false,,CITY
Morral OH,MOROH,ALL#WORLD#NOAME#USA#EASCB#OHIO#MOROH,false,,CITY
Morrill KS,MOIKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MOIKS,false,,CITY
Morris MN,MOIMN,ALL#WORLD#NOAME#USA#WECB#MINNE#MOIMN,false,,CITY
Morse TX,MORTX,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#MORTX,false,,CITY
Morton MN,MOTMN,ALL#WORLD#NOAME#USA#WECB#MINNE#MOTMN,false,,CITY
Moscow KS,MOSKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MOSKS,false,,CITY
Moses Lake WA,MOSWA,ALL#WORLD#NOAME#USA#PACIF#WASHI#MOSWA,false,,CITY
Mound City MO,MOUMO,ALL#WORLD#NOAME#USA#WECB#MISSO#MOUMO,false,,CITY
Moundridge KS,MOUKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MOUKS,false,,CITY
Mount Gilead OH,MOUOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#MOUOH,false,,CITY
Mount Hope KS,MOHKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MOHKS,false,,CITY
Mount Vernon OH,MOVOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#MOVOH,false,,CITY
Mountain Lake MN,MOUMN,ALL#WORLD#NOAME#USA#WECB#MINNE#MOUMN,false,,CITY
Mountain View OK,MOUOK,ALL#WORLD#NOAME#USA#SOPLA#OKLAH#MOUOK,false,,CITY
Mount Cory OH,MTCOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#MTCOH,false,,CITY
Muirkirk ON,MUION,ALL#WORLD#NOAME#CAN#ONTAR#MUION,false,,CITY
Mullinville KS,MULKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MULKS,false,,CITY
Mulvane KS,MUVKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#MUVKS,false,,CITY
Murdo SD,MURSD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#MURSD,false,,CITY
Murdock MN,MURMN,ALL#WORLD#NOAME#USA#WECB#MINNE#MURMN,false,,CITY
Mutual OK,MUTOK,ALL#WORLD#NOAME#USA#SOPLA#OKLAH#MUTOK,false,,CITY
Myrtle MN,MYRMN,ALL#WORLD#NOAME#USA#WECB#MINNE#MYRMN,false,,CITY
Nampa ID,NAMID,ALL#WORLD#NOAME#USA#MOUNT#IDAHO#NAMID,false,,CITY
Napoleon ND,NAPND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#NAPND,false,,CITY
Napoleon OH,NAPOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#NAPOH,false,,CITY
Nardin OK,NAROK,ALL#WORLD#NOAME#USA#SOPLA#OKLAH#NAROK,false,,CITY
Narka KS,NARKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#NARKS,false,,CITY
Nash OK,NASOK,ALL#WORLD#NOAME#USA#SOPLA#OKLAH#NASOK,false,,CITY
Nassau MN,NASMN,ALL#WORLD#NOAME#USA#WECB#MINNE#NASMN,false,,CITY
Navarre KS,NAVKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#NAVKS,false,,CITY
Nekoma KS,NEKKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#NEKKS,false,,CITY
Nekoma ND,NEKND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#NEKND,false,,CITY
Ness City KS,NESKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#NESKS,false,,CITY
Nevada MO,NEVMO,ALL#WORLD#NOAME#USA#WECB#MISSO#NEVMO,false,,CITY
Nevada OH,NEVOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#NEVOH,false,,CITY
New Bavaria OH,NEWOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#NEWOH,false,,CITY
New Bloomington OH,NEOOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#NEOOH,false,,CITY
New Bremen OH,NEBOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#NEBOH,false,,CITY
New Carlisle OH,NECOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#NECOH,false,,CITY
New Hamburg ON,NEWON,ALL#WORLD#NOAME#CAN#ONTAR#NEWON,false,,CITY
New Holland OH,NEHOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#NEHOH,false,,CITY
New Johnsonville TN,NEWTN,ALL#WORLD#NOAME#USA#APPAL#TENNE#NEWTN,false,,CITY
New Knoxville OH,NEKOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#NEKOH,false,,CITY
New Munich MN,NEWMN,ALL#WORLD#NOAME#USA#WECB#MINNE#NEWMN,false,,CITY
New Philadelphia OH,NEPOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#NEPOH,false,,CITY
New Richland MN,NERMN,ALL#WORLD#NOAME#USA#WECB#MINNE#NERMN,false,,CITY
New Rockford ND,NEWND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#NEWND,false,,CITY
New Town ND,NETND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#NETND,false,,CITY
New Washington OH,NEAOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#NEAOH,false,,CITY
New Weston OH,NEEOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#NEEOH,false,,CITY
New Wilmington PA,NEWPA,ALL#WORLD#NOAME#USA#NOEAS#PENNS#NEWPA,false,,CITY
Newburg ND,NEBND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#NEBND,false,,CITY
Newkirk OK,NEWOK,ALL#WORLD#NOAME#USA#SOPLA#OKLAH#NEWOK,false,,CITY
Ney OH,NEYOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#NEYOH,false,,CITY
Niagara ND,NIAND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#NIAND,false,,CITY
Nickerson KS,NICKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#NICKS,false,,CITY
Nipawin SK,NIPSK,ALL#WORLD#NOAME#CAN#SASKA#NIPSK,false,,CITY
Noonan ND,NOOND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#NOOND,false,,CITY
Norborne MO,NORMO,ALL#WORLD#NOAME#USA#WECB#MISSO#NORMO,false,,CITY
Norcatur KS,NORKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#NORKS,false,,CITY
Norma ND,NORND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#NORND,false,,CITY
North Newton KS,NONKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#NONKS,false,,CITY
Northfield MN,NORMN,ALL#WORLD#NOAME#USA#WECB#MINNE#NORMN,false,,CITY
Northrop MN,NOTMN,ALL#WORLD#NOAME#USA#WECB#MINNE#NOTMN,false,,CITY
Northville SD,NORSD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#NORSD,false,,CITY
Northwood ND,NOTND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#NOTND,false,,CITY
Norton KS,NOTKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#NOTKS,false,,CITY
Norway KS,NOAKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#NOAKS,false,,CITY
Bulgaria,BGR,ALL#WORLD#EUR#BGR,false,,COUNTRY
Norwich KS,NOWKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#NOWKS,false,,CITY
Norwich ND,NOWND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#NOWND,false,,CITY
Norwich ON,NORON,ALL#WORLD#NOAME#CAN#ONTAR#NORON,false,,CITY
Notus ID,NOTID,ALL#WORLD#NOAME#USA#MOUNT#IDAHO#NOTID,false,,CITY
Novelty MO,NOVMO,ALL#WORLD#NOAME#USA#WECB#MISSO#NOVMO,false,,CITY
Oakes ND,OAKND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#OAKND,false,,CITY
Oakland MN,OAKMN,ALL#WORLD#NOAME#USA#WECB#MINNE#OAKMN,false,,CITY
Oakley KS,OAKKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#OAKKS,false,,CITY
Oakville ON,OAKON,ALL#WORLD#NOAME#CAN#ONTAR#OAKON,false,,CITY
Oakwood ON,OAWON,ALL#WORLD#NOAME#CAN#ONTAR#OAWON,false,,CITY
Oberlin KS,OBEKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#OBEKS,false,,CITY
Oberon ND,OBEND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#OBEND,false,,CITY
Obion TN,OBITN,ALL#WORLD#NOAME#USA#APPAL#TENNE#OBITN,false,,CITY
Odem TX,ODETX,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#ODETX,false,,CITY
Odessa MO,ODEMO,ALL#WORLD#NOAME#USA#WECB#MISSO#ODEMO,false,,CITY
Odessa WA,ODEWA,ALL#WORLD#NOAME#USA#PACIF#WASHI#ODEWA,false,,CITY
Offerle KS,OFFKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#OFFKS,false,,CITY
Ogallah KS,OGAKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#OGAKS,false,,CITY
Ohio City OH,OHIOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#OHIOH,false,,CITY
Oketo KS,OKEKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#OKEKS,false,,CITY
Oklee MN,OKLMN,ALL#WORLD#NOAME#USA#WECB#MINNE#OKLMN,false,,CITY
Oldham SD,OLDSD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#OLDSD,false,,CITY
Olivia MN,OLIMN,ALL#WORLD#NOAME#USA#WECB#MINNE#OLIMN,false,,CITY
Onaga KS,ONAKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#ONAKS,false,,CITY
Onaka SD,ONASD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#ONASD,false,,CITY
Onida SD,ONISD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#ONISD,false,,CITY
Optima OK,OPTOK,ALL#WORLD#NOAME#USA#SOPLA#OKLAH#OPTOK,false,,CITY
Orienta OK,ORIOK,ALL#WORLD#NOAME#USA#SOPLA#OKLAH#ORIOK,false,,CITY
Orrick MO,ORRMO,ALL#WORLD#NOAME#USA#WECB#MISSO#ORRMO,false,,CITY
Orton ON,ORTON,ALL#WORLD#NOAME#CAN#ONTAR#ORTON,false,,CITY
Ortonville MN,ORTMN,ALL#WORLD#NOAME#USA#WECB#MINNE#ORTMN,false,,CITY
Osborne KS,OSBKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#OSBKS,false,,CITY
Osgood OH,OSGOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#OSGOH,false,,CITY
Oslo MN,OSLMN,ALL#WORLD#NOAME#USA#WECB#MINNE#OSLMN,false,,CITY
Osnabrock ND,OSNND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#OSNND,false,,CITY
Othello WA,OTHWA,ALL#WORLD#NOAME#USA#PACIF#WASHI#OTHWA,false,,CITY
Otis CO,OTICO,ALL#WORLD#NOAME#USA#SOPLA#COLOR#OTICO,false,,CITY
Ottawa KS,OTTKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#OTTKS,false,,CITY
Overbrook KS,OVEKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#OVEKS,false,,CITY
Owatonna MN,OWAMN,ALL#WORLD#NOAME#USA#WECB#MINNE#OWAMN,false,,CITY
Page ND,PAGND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#PAGND,false,,CITY
Paincourt ON,PAION,ALL#WORLD#NOAME#CAN#ONTAR#PAION,false,,CITY
Palmer KS,PALKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#PALKS,false,,CITY
Palmerston ON,PALON,ALL#WORLD#NOAME#CAN#ONTAR#PALON,false,,CITY
Palouse WA,PALWA,ALL#WORLD#NOAME#USA#PACIF#WASHI#PALWA,false,,CITY
Pandora OH,PANOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#PANOH,false,,CITY
Park Hill ON,PARON,ALL#WORLD#NOAME#CAN#ONTAR#PARON,false,,CITY
Park KS,PARKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#PARKS,false,,CITY
Park River ND,PARND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#PARND,false,,CITY
Parkers Prairie MN,PARMN,ALL#WORLD#NOAME#USA#WECB#MINNE#PARMN,false,,CITY
Parkston SD,PARSD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#PARSD,false,,CITY
Parshall ND,PASND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#PASND,false,,CITY
Partridge KS,PATKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#PATKS,false,,CITY
Pasco WA,PASWA,ALL#WORLD#NOAME#USA#PACIF#WASHI#PASWA,false,,CITY
Pattonsburg MO,PATMO,ALL#WORLD#NOAME#USA#WECB#MISSO#PATMO,false,,CITY
Paulding OH,PAUOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#PAUOH,false,,CITY
Pawnee Rock KS,PAWKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#PAWKS,false,,CITY
Payne OH,PAYOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#PAYOH,false,,CITY
Peabody KS,PEAKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#PEAKS,false,,CITY
Peck KS,PECKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#PECKS,false,,CITY
Peetz CO,PEECO,ALL#WORLD#NOAME#USA#SOPLA#COLOR#PEECO,false,,CITY
Pelham GA,PELGA,ALL#WORLD#NOAME#USA#SOEAS#GEORG#PELGA,false,,CITY
Pemberton MN,PEMMN,ALL#WORLD#NOAME#USA#WECB#MINNE#PEMMN,false,,CITY
Pemberton OH,PEMOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#PEMOH,false,,CITY
Pemberville OH,PEBOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#PEBOH,false,,CITY
Pembroke KY,PEMKY,ALL#WORLD#NOAME#USA#APPAL#KENTU#PEMKY,false,,CITY
Penokee KS,PENKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#PENKS,false,,CITY
Perryton TX,PERTX,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#PERTX,false,,CITY
Perryville MO,PERMO,ALL#WORLD#NOAME#USA#WECB#MISSO#PERMO,false,,CITY
Pettisville OH,PETOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#PETOH,false,,CITY
Philip SD,PHISD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#PHISD,false,,CITY
Phillipsburg KS,PHIKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#PHIKS,false,,CITY
Pierceville KS,PIEKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#PIEKS,false,,CITY
Pierre SD,PIESD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#PIESD,false,,CITY
Pilot Grove MO,PILMO,ALL#WORLD#NOAME#USA#WECB#MISSO#PILMO,false,,CITY
Pine Bluffs WY,PINWY,ALL#WORLD#NOAME#USA#MOUNT#WYOMI#PINWY,false,,CITY
Pine Island MN,PINMN,ALL#WORLD#NOAME#USA#WECB#MINNE#PINMN,false,,CITY
Pioneer LA,PIOLA,ALL#WORLD#NOAME#USA#DELTA#LOUIS#PIOLA,false,,CITY
Pipestone MN,PIPMN,ALL#WORLD#NOAME#USA#WECB#MINNE#PIPMN,false,,CITY
Piqua KS,PIQKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#PIQKS,false,,CITY
Pisek ND,PISND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#PISND,false,,CITY
Pitsburg OH,PITOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#PITOH,false,,CITY
Pittsburg KS,PITKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#PITKS,false,,CITY
Plain City OH,PLAOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#PLAOH,false,,CITY
Plains KS,PLAKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#PLAKS,false,,CITY
Platte SD,PLASD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#PLASD,false,,CITY
Plaza ND,PLAND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#PLAND,false,,CITY
Pollock SD,POLSD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#POLSD,false,,CITY
Pomeroy WA,POMWA,ALL#WORLD#NOAME#USA#PACIF#WASHI#POMWA,false,,CITY
Pond Creek OK,PODOK,ALL#WORLD#NOAME#USA#SOPLA#OKLAH#PODOK,false,,CITY
Ponty Pool ON,PONON,ALL#WORLD#NOAME#CAN#ONTAR#PONON,false,,CITY
Port Albert ON,PORON,ALL#WORLD#NOAME#CAN#ONTAR#PORON,false,,CITY
Port Hope ON,POTON,ALL#WORLD#NOAME#CAN#ONTAR#POTON,false,,CITY
Porter MN,PORMN,ALL#WORLD#NOAME#USA#WECB#MINNE#PORMN,false,,CITY
Portland ND,PORND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#PORND,false,,CITY
Portland OR,POROR,ALL#WORLD#NOAME#USA#PACIF#OREGO#POROR,false,,CITY
Powhattan KS,POWKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#POWKS,false,,CITY
Pratt KS,PRAKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#PRAKS,false,,CITY
Presho SD,PRESD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#PRESD,false,,CITY
Bahrain,BHR,ALL#WORLD#MIDDL#BHR,false,,COUNTRY
Preston MN,PREMN,ALL#WORLD#NOAME#USA#WECB#MINNE#PREMN,false,,CITY
Pretty Prairie KS,PREKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#PREKS,false,,CITY
Prinsburg MN,PRIMN,ALL#WORLD#NOAME#USA#WECB#MINNE#PRIMN,false,,CITY
Pritchett CO,PRICO,ALL#WORLD#NOAME#USA#SOPLA#COLOR#PRICO,false,,CITY
Prospect OH,PROOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#PROOH,false,,CITY
Prosper ND,PROND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#PROND,false,,CITY
Prosser WA,PROWA,ALL#WORLD#NOAME#USA#PACIF#WASHI#PROWA,false,,CITY
Protection KS,PROKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#PROKS,false,,CITY
Pullman WA,PULWA,ALL#WORLD#NOAME#USA#PACIF#WASHI#PULWA,false,,CITY
Quincy WA,QUIWA,ALL#WORLD#NOAME#USA#PACIF#WASHI#QUIWA,false,,CITY
Quinter KS,QUIKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#QUIKS,false,,CITY
Radnor OH,RADOH,ALL#WORLD#NOAME#USA#EASCB#OHIO#RADOH,false,,CITY
Rago KS,RAGKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#RAGKS,false,,CITY
Randall KS,RANKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#RANKS,false,,CITY
Randolph MN,RANMN,ALL#WORLD#NOAME#USA#WECB#MINNE#RANMN,false,,CITY
Ransom KS,RASKS,ALL#WORLD#NOAME#USA#SOPLA#KANSA#RASKS,false,,CITY
Rapid City SD,RAPSD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#RAPSD,false,,CITY
Rathwell MB,RATMB,ALL#WORLD#NOAME#CAN#MANIT#RATMB,false,,CITY
Ray ND,RAYND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#RAYND,false,,CITY
